app.msg	1	PLC%d:	299	QINX BENZ: JUNTOS BAJO-HERRAMIENTA NO SALVO
app.msg	1	PLC%d:	300	QINX BENZ: ORIENTACION EN CURSO
app.msg	1	PLC%d:	301	VELOCIDAD REDUCIDA POR FOTOCLULAS
app.msg	1	PLC%d:	302	DISPOSITIVO DE VERIFICACIN DE VELOCIDAD REDUCIDA POR ERROR
app.msg	1	PLC%d:	303	INTERVENCIN DISPOSITIVO VERIFICACIN VELOCIDAD REDUCIDA
app.msg	1	PLC%d:	304	QINX BENZ: ALICATES BAJO-HERRAMIENTA INAPROPIADO
app.msg	1	PLC%d:	305	QINX BENZ: PARÁMETROS INAPROPIADO
app.msg	1	PLC%d:	306	QINX BENZ: ÁNGULO B MÁS ALLÁ LÍMITES
app.msg	1	PLC%d:	307	ELECTROBROCA JUNTOS HERRAMIENTA NO SALVO
app.msg	1	PLC%d:	308	ELECTROBROCA SIN CABEZA ÁNGULO QINX BENZ
app.msg	1	PLC%d:	309	SOLTAR GRUPO OPERADOR: VEASE CAP. CALIBRACION CABEZAL QINX
app.msg	1	PLC%d:	310	
app.msg	1	PLC%d:	311	
app.msg	1	PLC%d:	312	
app.msg	1	PLC%d:	313	CICLO DE ETIQUETADO EN CURSO
app.msg	1	PLC%d:	314	ETIQUETADORA NO LISTA
app.msg	1	PLC%d:	315	ETIQUETADORA NO EN POSICIÓN
app.msg	1	PLC%d:	316	ERROR ETIQUETADORA
app.msg	1	PLC%d:	317	
app.msg	1	PLC%d:	318	
app.msg	1	PLC%d:	319	
app.msg	1	PLC%d:	320	
app.msg	1	PLC%d:	321	ELIMINAR VENTOSA EN EL PLANO 1
app.msg	1	PLC%d:	322	ELIMINAR VENTOSA EN EL PLANO 2
app.msg	1	PLC%d:	323	ELIMINAR VENTOSA EN EL PLANO 3
app.msg	1	PLC%d:	324	ELIMINAR VENTOSA EN EL PLANO 4
app.msg	1	PLC%d:	325	ELIMINAR VENTOSA EN EL PLANO 5
app.msg	1	PLC%d:	326	ELIMINAR VENTOSA EN EL PLANO 6
app.msg	1	PLC%d:	327	ELIMINAR VENTOSA EN EL PLANO 7
app.msg	1	PLC%d:	328	ELIMINAR VENTOSA EN EL PLANO 8
app.msg	1	PLC%d:	329	ELIMINAR VENTOSA EN EL PLANO 9
app.msg	1	PLC%d:	330	ELIMINAR VENTOSA EN EL PLANO 10
app.msg	1	PLC%d:	331	ELIMINAR VENTOSA EN EL PLANO 11
app.msg	1	PLC%d:	332	ELIMINAR VENTOSA EN EL PLANO 12
app.msg	1	PLC%d:	333	INSERTAR VENTOSA EN EL PLANO 1
app.msg	1	PLC%d:	334	INSERTAR VENTOSA EN EL PLANO 2
app.msg	1	PLC%d:	335	INSERTAR VENTOSA EN EL PLANO 3
app.msg	1	PLC%d:	336	INSERTAR VENTOSA EN EL PLANO 4
app.msg	1	PLC%d:	337	INSERTAR VENTOSA EN EL PLANO 5
app.msg	1	PLC%d:	338	INSERTAR VENTOSA EN EL PLANO 6
app.msg	1	PLC%d:	339	INSERTAR VENTOSA EN EL PLANO 7
app.msg	1	PLC%d:	340	INSERTAR VENTOSA EN EL PLANO 8
app.msg	1	PLC%d:	341	INSERTAR VENTOSA EN EL PLANO 9
app.msg	1	PLC%d:	342	INSERTAR VENTOSA EN EL PLANO 10
app.msg	1	PLC%d:	343	INSERTAR VENTOSA EN EL PLANO 11
app.msg	1	PLC%d:	344	INSERTAR VENTOSA EN EL PLANO 12
app.msg	1	PLC%d:	345	
app.msg	1	PLC%d:	346	
app.msg	1	PLC%d:	347	
app.msg	1	PLC%d:	348	
app.msg	1	PLC%d:	349	
app.msg	1	PLC%d:	350	
app.msg	1	PLC%d:	351	
app.msg	1	PLC%d:	352	
app.msg	1	PLC%d:	353	
app.msg	1	PLC%d:	354	
app.msg	1	PLC%d:	355	
app.msg	1	PLC%d:	356	
app.msg	1	PLC%d:	357	
app.msg	1	PLC%d:	358	
app.msg	1	PLC%d:	359	
app.msg	1	PLC%d:	360	
app.msg	1	PLC%d:	361	
app.msg	1	PLC%d:	362	
app.msg	1	PLC%d:	363	
app.msg	1	PLC%d:	364	
app.msg	1	PLC%d:	365	
app.msg	1	PLC%d:	366	
app.msg	1	PLC%d:	367	
app.msg	1	PLC%d:	368	
app.msg	1	PLC%d:	369	
app.msg	1	PLC%d:	370	
